EntrezID	Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
64407	RGS18	-4.87325447941475	7.03070355035142	-9.01263173810064	1.74870317954606e-05	0.00558972971341897	3.56392329034625
90952	ESAM	-2.21880174482963	5.13669981220974	-8.93138933446464	1.86985834280297e-05	0.00583122165148264	3.49977074067563
26824	RNU11	2.5229618133231	10.1786672554968	8.80661964243374	2.07453918830617e-05	0.00628108422689476	3.4000245336647
6691	SPINK2	-2.3002670835939	5.51753785653926	-8.78506671479109	2.11236212855056e-05	0.00628108422689476	3.3826424788695
85495	RPPH1	3.12387159689833	7.33074044899519	8.66694412754541	2.33377444202093e-05	0.00678173636719991	3.28657431377982
654	BMP6	-1.77299003421755	5.24057014441755	-8.45968657833521	2.78745331075601e-05	0.00775840326471579	3.1146675256114
90204	ZSWIM1	-1.61889952789899	6.61061083340257	-8.45812304003781	2.79122908006356e-05	0.00775840326471579	3.11335420400087
267010	RNU12	2.89753267285646	7.30666927527522	8.35738866191684	3.04690934781254e-05	0.00791786454144943	3.02821269870662
10826	FAXDC2	-2.12368850536657	5.07765185600803	-8.35157420474198	3.06244308612419e-05	0.00791786454144943	3.02326636366478
26052	DNM3	-1.41728513792972	4.87758651490886	-8.33390930044175	3.11017869638812e-05	0.00791786454144943	3.00821740510147
26960	NBEA	-1.54306936416268	5.08935884480763	-8.33247661038319	3.11408634357982e-05	0.00791786454144943	3.00699545821021
4638	MYLK	-1.5816170875737	4.84948964242727	-8.31642988356173	3.15822846561803e-05	0.00791786454144943	2.99329456164036
7292	TNFSF4	-2.43111741832697	5.92603091690017	-8.25490722479028	3.33402917020027e-05	0.00819786480195782	2.94051666787565
10867	TSPAN9	-3.11652232382097	5.66991569340427	-8.19134155683125	3.52716923208716e-05	0.00850912939650311	2.88556820084305
7057	THBS1	-1.68647226511246	5.18460855310968	-8.07163009578709	3.92558568159153e-05	0.00912508418627889	2.78091771379292
6066	RNU2-1	2.61108805692074	6.3542043341948	8.06552678342193	3.9471979753763e-05	0.00912508418627889	2.77554100963664
9823	ARMCX2	-2.06103445993493	6.27114915577416	-8.04405103643599	4.02430241485543e-05	0.00912508418627889	2.75658992663347
51310	SLC22A17	-2.04471612426508	5.70239185089406	-8.03209191785656	4.06796338665648e-05	0.00912508418627889	2.74601502485056
5197	PF4V1	-3.44556187216275	5.79097778410438	-7.86613489624841	4.73144148654079e-05	0.0102175001131454	2.59764954680937
51206	GP6	-2.00498846798207	5.39784938055463	-7.82832697472721	4.89887070017769e-05	0.0102175001131454	2.56342273678143
79148	MMP28	-2.61477727417823	5.5729849047133	-7.8216488014632	4.92912240451019e-05	0.0102175001131454	2.55736048795053
100151684	RNU6ATAC	1.42058472756248	5.61030281468986	7.81707184915221	4.94997543659416e-05	0.0102175001131454	2.55320277620048
5627	PROS1	-2.40776998500587	5.14058596319348	-7.8160770836128	4.95452062423756e-05	0.0102175001131454	2.5522988183227
4354	MPP1	-1.6947009693388	6.94442495053767	-7.74520098948159	5.29060194545442e-05	0.0107374026150127	2.4876057059449
4675	NAP1L3	-1.78741135625251	5.2748599090893	-7.64541031773393	5.80747384103258e-05	0.0115243723438807	2.39555271159652
6678	SPARC	-1.36729564697521	4.84151391002016	-7.63607394791795	5.85862820547663e-05	0.0115243723438807	2.38688186437395
57134	MAN1C1	-2.35341788144929	6.75365156147625	-7.53650973810544	6.43635868868422e-05	0.011952523043786	2.29378680757664
161497	STRC	-1.4454836038006	5.69088750035542	-7.53642391403748	6.43688318012667e-05	0.011952523043786	2.29370606182769
7739	ZNF185	-1.87877665730671	6.36179816623127	-7.50948393223085	6.60388632004878e-05	0.011952523043786	2.2683174862152
4211	MEIS1	-1.3811098061088	4.97009792961739	-7.50831286844711	6.61125400578456e-05	0.011952523043786	2.26721192921694
30061	SLC40A1	-3.39948823095795	6.28340067842466	-7.50221098380592	6.64979143585694e-05	0.011952523043786	2.26144876217831
89872	AQP10	-2.04403615596577	5.20513998796252	-7.48174495981025	6.78087761126927e-05	0.011952523043786	2.24208680798891
128312	H2BU1	1.8565874902407	6.10255031379481	7.48136732094829	6.78332317634572e-05	0.011952523043786	2.24172907746922
56953	NT5M	-1.31552553989453	4.86329199992679	-7.47122116076046	6.8493964865073e-05	0.011952523043786	2.23211149891621
2051	EPHB6	-1.71006361026482	5.68081829336441	-7.46085825909078	6.9176185299559e-05	0.011952523043786	2.22227591165621
79019	CENPM	2.73843899881065	7.34870685916012	7.29604823386383	8.11035108665379e-05	0.0138265265325274	2.0641306855927
255758	DYNLT2B	1.26293009168708	9.53434487007002	7.24665502341828	8.51092598824202e-05	0.0143185131165345	2.01609706106148
126259	TMIGD2	-2.10849979914602	5.28955493617266	-7.21533319453556	8.77627502169926e-05	0.0144822753721437	1.98548315431183
90673	PPP1R3E	-1.36116164119433	6.31532097939536	-7.19229257195944	8.97731678114051e-05	0.0144822753721437	1.9628864879849
607	BCL9	-1.49153107669713	6.317442726155	-7.18855945259555	9.01036778917412e-05	0.0144822753721437	1.95921915451087
54165	DCUN1D1	-1.51588711278904	7.03464068872491	-7.17481986442809	9.13317622194681e-05	0.0144822753721437	1.945706899203
1573	CYP2J2	-1.5966216618168	5.43084181514798	-7.15875671064871	9.27910894511112e-05	0.0144822753721437	1.92987998426273
55363	HEMGN	-1.32262847656803	4.94635928927593	-7.14866579031654	9.37210370946723e-05	0.0144822753721437	1.91992115383192
374354	NHLRC2	1.45255506755633	7.13955282724242	7.14553849898757	9.401132925762e-05	0.0144822753721437	1.91683223952792
22885	ABLIM3	-1.58095738939847	4.96373130784705	-7.11953961115123	9.64635928273996e-05	0.0146831368796563	1.89110543245874
25893	TRIM58	-1.33605142154476	4.94400373740496	-7.0660309321469	0.000101736591409751	0.0152172257572759	1.83789180668581
27344	PCSK1N	-1.40607565987508	5.06090885967219	-7.05998002840925	0.000102352683804609	0.0152172257572759	1.83185173514356
10449	ACAA2	1.40377779498773	8.01489496606921	7.00611130282602	0.000108023189266457	0.0158756838846082	1.77787653848735
4609	MYC	-1.64825875755411	7.36914769080421	-6.99316415114269	0.00010943732561507	0.0159007459694805	1.76484922878746
401431	ATP6V0E2-AS1	-1.91980456438149	5.27940564605706	-6.96130762993092	0.00011300480821985	0.0160678211128098	1.73270502682295
7433	VIPR1	-2.31560325469231	7.61663151335735	-6.95804327388469	0.000113377577309911	0.0160678211128098	1.72940391000491
3458	IFNG	4.55700419564435	9.90936600391671	6.94571786190725	0.000114797376149302	0.0160678211128098	1.71692746644972
254427	PROSER2	-1.18762437964003	4.84904021830674	-6.93870552636022	0.000115613916970007	0.0160678211128098	1.7098205627088
9249	DHRS3	-2.18397256218034	7.12958699956743	-6.85226729743424	0.000126224715797779	0.0173538625396817	1.62169932661289
147199	SCGB1C1	-1.4423107776464	4.92835685892244	-6.83934524145382	0.000127901558235345	0.0173973332297566	1.60844303775442
8204	NRIP1	-2.03942788472056	6.931412208662	-6.79419921610274	0.000133956180106528	0.0180290917772849	1.56195944785755
57209	ZNF248	-1.25718809040702	5.91530987342759	-6.76949704584546	0.000137402658482879	0.0182824001369322	1.53641319927732
800	CALD1	-1.15345466977159	4.83709639887894	-6.74432956164736	0.000141015141173498	0.0182824001369322	1.5103037540728
3217	HOXB7	1.17989374382933	5.26951099135808	6.7432497797727	0.000141172461693546	0.0182824001369322	1.50918170288599
51522	TMEM14C	-1.443664583234	9.51219760427732	-6.74061081052256	0.000141557767367142	0.0182824001369322	1.50643878476291
389119	INKA1	-1.18524419859051	5.04176427690961	-6.71299541614447	0.000145660243740185	0.018605265463103	1.47768077048632
8351	H3C4	1.50086363350083	7.11639996708244	6.70437319942501	0.000146967918956155	0.018605265463103	1.46868125040464
9533	POLR1C	-1.21187611140761	7.04150337638004	-6.68574556747514	0.000149837559827593	0.0186200884438823	1.44920501741804
8344	H2BC6	1.74945246127329	6.39470946295067	6.68471843315961	0.000149997584054425	0.0186200884438823	1.44812975822812
2982	GUCY1A1	-1.3118468543664	5.06171513213776	-6.64444804501932	0.000156422884995453	0.0191804828146734	1.40586247701005
10775	POP4	1.16271393187077	7.10057829003182	6.63780232706136	0.000157512177032747	0.0191804828146734	1.39886653422944
100506035	LINC00989	-1.39980536163732	6.20069854746853	-6.61765507385423	0.000160866021004999	0.019404084382735	1.37762161897166
3006	H1-2	2.06183493573068	10.1013185016005	6.59057273571887	0.00016549922858311	0.0196582375924888	1.34897847432599
11126	CD160	2.51555984779916	9.36769383635739	6.58159814132768	0.000167066943666063	0.0196582375924888	1.33946502127539
1164	CKS2	2.77247369037804	9.03915988019279	6.57257628039819	0.000168659459541289	0.0196582375924888	1.32989058647976
26974	ZNF285	-1.36873416155011	5.06315771303341	-6.56611915196	0.00016980954549203	0.0196582375924888	1.32303126651261
3570	IL6R	-1.98647433494403	5.43393825664147	-6.56137283203475	0.000170660438977495	0.0196582375924888	1.31798574580723
5366	PMAIP1	2.01721092620307	7.05721705176574	6.53752343202416	0.000175007898101701	0.0199790266529317	1.29258706627874
54205	CYCS	1.13042792280982	9.16262660076986	6.52745450256772	0.000176879928793409	0.0200140422084295	1.28184105054763
64855	NIBAN2	-1.53283970425427	5.81359882256849	-6.51910759775216	0.000178448561842593	0.0200144150150824	1.27292248638886
54438	GFOD1	1.44549681145987	7.59718765397018	6.49936212586286	0.000182220808580427	0.0202597848566029	1.25178720844374
2876	GPX1	-1.6882852129325	9.69277917564462	-6.47742179329079	0.000186515923452699	0.020538633706215	1.228240639163
944	TNFSF8	-1.90893269818096	6.32452728790131	-6.45622719805293	0.000190771369416293	0.020538633706215	1.20543231577711
140597	TCEAL2	-1.65451576881929	5.29275560958495	-6.45447538062578	0.000191127863792012	0.020538633706215	1.20354438213754
85315	PAQR8	-1.20570040668248	7.30532712422587	-6.43843975563334	0.000194425486290158	0.020538633706215	1.18624334859434
56967	C14orf132	-1.22200420792779	4.8507913546811	-6.43237569778858	0.000195688837821737	0.020538633706215	1.17969161855184
11343	MGLL	-1.18008708327303	4.86012914667525	-6.43139465322631	0.000195894072971991	0.020538633706215	1.17863120626303
973	CD79A	-1.6594397086576	5.44473810602269	-6.43101672956115	0.000195973198197891	0.020538633706215	1.17822267301706
4897	NRCAM	-2.49034757360783	5.38344593996357	-6.3901751876488	0.00020473558908639	0.0212112607160915	1.13395799471358
5336	PLCG2	2.84004966998119	8.93274339522507	6.38575711986077	0.000205709082496116	0.0212112607160915	1.12915591490534
2957	GTF2A1	1.31210761399899	5.83798180886518	6.36303356060743	0.000210797417183702	0.0214814408669965	1.10441484412977
2041	EPHA1	-2.59154751295928	6.03402142047404	-6.35911219052138	0.000211689468891096	0.0214814408669965	1.10013812058233
283209	PGM2L1	-1.13596091252931	5.73858371813384	-6.35118233496476	0.000213506139148631	0.0214951928752315	1.09148318320887
30812	SOX8	-2.0216490067141	6.09133566062023	-6.33034358967942	0.000218362626201074	0.021655852829179	1.06869760997498
89857	KLHL6	-1.53658491607923	5.82509502533083	-6.31883363326119	0.000221097160627589	0.021655852829179	1.05608660013469
1958	EGR1	1.79707525499067	6.1193573862	6.31515672220814	0.000221978661444861	0.021655852829179	1.05205408410903
165	AEBP1	-1.39485503360153	5.07398588029681	-6.31504953436606	0.000222004416665036	0.021655852829179	1.05193650169806
60468	BACH2	-2.54881381484556	6.03255209518004	-6.30235605215218	0.000225077846855992	0.021655852829179	1.03800079542707
3081	HGD	-1.52386067428654	4.93418367939641	-6.30159243739875	0.000225264228553168	0.021655852829179	1.03716173776719
51471	NAT8B	-2.28238832772104	5.25264837327707	-6.28895748104526	0.000228372975222202	0.0217908720984408	1.02326672309614
83879	CDCA7	2.76463690449707	9.31622754159551	6.27019371026679	0.000233077303383475	0.0220750103782305	1.00259069368112
10521	DDX17	-1.29804654399707	9.63735878650979	-6.26068455093378	0.000235502080577747	0.0221406588401991	0.992093699612883
8303	SNN	-2.42871782493364	5.93973654629559	-6.25390243407557	0.000237248463251935	0.0221420354097755	0.984599329528536
57128	LYRM4	-1.40205886308898	6.56022998589362	-6.24715821901045	0.000238999250694091	0.022143800140396	0.977140469731169
9781	RNF144A	-1.80154814291181	8.04617921063474	-6.23176423518874	0.000243049091060494	0.0222138600283371	0.960091444100558
9022	CLIC3	1.82845262303284	9.38001492929604	6.23108270707212	0.000243230127011356	0.0222138600283371	0.959335876502208
8338	H2AC20	2.09878289571751	11.3144233664796	6.2237667100228	0.000245182880178897	0.0222333922409034	0.951220988860199
319101	KRT73	-1.29042309572835	5.29618910027782	-6.21243929148769	0.00024824051339381	0.0223521352412201	0.938641834277618
641518	LEF1-AS1	-1.31770590007367	5.10353088609757	-6.19658161974928	0.000252591819006991	0.0224506320006976	0.921001542838174
3655	ITGA6	-1.53995090126149	6.50639230722198	-6.19521008309644	0.000252972095571557	0.0224506320006976	0.919474165607808
90024	FLJ20021	1.59740292552516	6.04522092145528	6.18935702785351	0.000254602036610445	0.0224506320006976	0.912953083001239
874	CBR3	-2.07719540865502	5.30055703767844	-6.15708953804866	0.000263798074757474	0.0231022067386922	0.876916125198301
259215	LY6G6F	-1.40617207309225	4.94706221692272	-6.11553083192185	0.000276185328239878	0.0239845565354888	0.830285673886249
222166	MTURN	-1.97081289645958	8.09557757712462	-6.11083408769132	0.000277625087380912	0.0239845565354888	0.825000343560972
7298	TYMS	3.27667894182023	8.75494597412554	6.09451509999696	0.000282692188090114	0.0242584048115449	0.806611918043421
23119	HIC2	-1.3635368424115	6.53032822832535	-6.07839285241652	0.000287798369879201	0.0245319330485031	0.788407952784684
220832	FABP5P3	1.84890999706497	6.81424739364712	6.07241609143216	0.00028971703794811	0.0245319340874473	0.781650052307004
8366	H4C2	1.40672444915058	8.01961220677763	6.05254563142799	0.000296197808205706	0.0248183421401464	0.75914593037412
221061	FAM171A1	-1.73654722038341	6.95751038893141	-6.04780276989194	0.000297768181382423	0.0248183421401464	0.753766098030385
340205	TREML1	-1.77670664166755	5.13665900361298	-6.04302705550398	0.000299358696974492	0.0248183421401464	0.748345747687364
2308	FOXO1	-1.62993030619061	8.63893057039673	-6.03853380447767	0.000300863681504982	0.0248183421401464	0.743243006315564
100316904	SAP25	-1.23474747916412	9.34532360195999	-6.00840594946045	0.000311172512962964	0.0255041778893875	0.708953645396445
7556	ZNF10	-1.35779419138838	5.6101288424835	-5.99808111479555	0.000314794295553516	0.0255530092087266	0.697172661860768
3832	KIF11	2.73413910686229	6.63116847539481	5.99533515113717	0.000315765325745253	0.0255530092087266	0.694036842996606
55646	LYAR	1.14991857047298	11.5576184314428	5.96895298358729	0.000325264397137466	0.0261085692110514	0.663853734100545
163255	ZNF540	-0.999242073804492	4.74749029077445	-5.96500033864721	0.000326714459077758	0.0261085692110514	0.659322973752075
970	CD70	1.89114852968775	6.17932859253007	5.95287305434428	0.000331208023166098	0.0263032657403834	0.645407860744324
8339	H2BC8	1.93879886655096	9.36680451413448	5.94588130650553	0.000333829566221349	0.0263478076154701	0.637375710519905
10644	IGF2BP2	-1.42291639409603	5.2509231556111	-5.93451817338337	0.000338138975745598	0.026524202109713	0.624306597739124
90594	ZNF439	-1.74779457305559	6.00493500761233	-5.915860479682	0.000345348128295051	0.0269245193193935	0.602807176156879
1942	EFNA1	-1.25058807208354	5.21078569019864	-5.90974747982474	0.000347746763936746	0.0269472128708802	0.595752125047785
84930	MASTL	1.15923124935988	5.82436667913541	5.89378659255887	0.000354096348981322	0.027273951313706	0.577305961847896
1266	CNN3	-2.01096594212913	5.46947011067659	-5.88637502696023	0.000357088082272513	0.0273396899397386	0.568727736603103
1601	DAB2	-2.16669882616044	5.79772438485361	-5.86968548208009	0.000363927207081363	0.0276974599389423	0.549381776163124
8566	PDXK	-1.23776850440867	7.76772744259616	-5.86323334833536	0.000366609684302859	0.027736517298795	0.54189179029036
54816	ZNF280D	1.09782898268567	6.47540825049399	5.85765125047581	0.000368947986458974	0.0277492291462614	0.535406885345259
26807	SNORD43	1.55043416981193	6.02921830824628	5.84195612618638	0.000375610877050605	0.0280851501401698	0.517148947105266
25896	INTS7	1.63212754038869	6.19338921370612	5.82880249168752	0.000381296782926787	0.028344538758732	0.501819732206506
10106	CTDSP2	-1.11882516318419	9.80158486260015	-5.82135027075646	0.000384560077190104	0.0284218794621541	0.493123684115478
1471	CST3	-2.52576376747745	7.30565634754091	-5.81454693396626	0.000387566042693649	0.0284794219648333	0.485177713317491
6374	CXCL5	-2.04637715301486	5.05689145425578	-5.79889950580295	0.000394578112227992	0.028541026516371	0.466876488710475
122416	ANKRD9	-1.73041883812443	6.38749355316989	-5.79814653773341	0.000394919036953401	0.028541026516371	0.465994910693605
55655	NLRP2	-1.03267932588657	5.53608110817146	-5.79388920411155	0.000396852747667544	0.028541026516371	0.461008839922018
117247	SLC16A10	-2.22106226064138	5.73331415978195	-5.7928348831714	0.000397333233217116	0.028541026516371	0.45977363690515
25845	PP7080	-1.21527141818651	6.92734078378229	-5.77793311603566	0.000404193216287049	0.0288715891812637	0.442297794054556
29903	CCDC106	-1.25873990617418	5.98853073353763	-5.74830620473159	0.000418221662612789	0.029693294138886	0.407456059973663
84830	ADTRP	-1.1294756212801	4.96620617919403	-5.74164866310092	0.00042144709237397	0.029693294138886	0.399608857722082
3821	KLRC1	1.99684195229337	7.05099645219861	5.73517766276281	0.000424608347461251	0.029693294138886	0.391975253516498
1380	CR2	-1.83356486705574	5.14415187412745	-5.72806771190453	0.000428111803609522	0.029693294138886	0.383580763544847
388272	C16orf87	1.04743702524762	8.22613222868002	5.72534098998275	0.000429463818137174	0.029693294138886	0.380359426736644
6261	RYR1	1.40936885288641	5.86189415982207	5.72500487662397	0.000429630800539177	0.029693294138886	0.379962267776406
51296	SLC15A3	-1.32410138955881	5.26600041254519	-5.71801237400235	0.000433120923399662	0.0297735705730541	0.37169597928726
2273	FHL1	-1.8671090051067	5.40068262995515	-5.71136299412405	0.000436468683161378	0.029843254454018	0.363828601147585
83982	IFI27L2	1.28343668057545	8.61684421967237	5.69636648406625	0.000444123750275571	0.0302051397394864	0.346061050272437
3012	H2AC8	1.78547331487035	7.37756620517058	5.6788771670845	0.000453238015692722	0.0305168013561601	0.325297913133134
56257	MEPCE	-0.969478370513233	9.01675168193965	-5.67836643194308	0.00045350724436298	0.0305168013561601	0.324690890739432
8336	H2AC17	1.87911914196669	7.35637725321958	5.6739050395667	0.000455866499219973	0.0305168013561601	0.319386757534604
257019	FRMD3	-1.7487050238581	5.64446850267293	-5.66367863724847	0.000461325378687482	0.0307213869369695	0.307217454857468
6322	SCML1	-2.66922248350384	6.03570535813224	-5.63298244831251	0.000478146621684268	0.0316765943256738	0.270595794941149
1514	CTSL	-1.09334862009103	4.92803875793574	-5.62557524860173	0.000482305769469577	0.0317874307651444	0.261737690978751
4054	LTBP3	-1.99690390433265	7.36942549136896	-5.61648802539702	0.00048746256415833	0.0319181891189166	0.250859291415065
79921	TCEAL4	-2.11482977122037	7.54678019859389	-5.6069592250321	0.00049293500094709	0.0319181891189166	0.239439018968659
9258	MFHAS1	-0.990809187392176	5.90688160702148	-5.59620053075507	0.000499194918998673	0.0319181891189166	0.226528392548208
9134	CCNE2	1.79265212973972	6.07359633461608	5.5943885314953	0.000500257781649972	0.0319181891189166	0.224352256107123
8354	H3C11	1.42654693695862	6.8825146660841	5.59258494406245	0.000501318175918765	0.0319181891189166	0.222185733673395
8329	H2AC13	1.62097284358563	5.88011911849239	5.5920587751643	0.000501627994049827	0.0319181891189166	0.221553592276247
8368	H4C13	1.11676033972642	5.31396766869376	5.59182770645809	0.000501764118012062	0.0319181891189166	0.221275972314564
11043	MID2	-2.41919247192263	6.69524225443127	-5.58606580802001	0.000505171624271125	0.0319714853389192	0.214350691580716
3875	KRT18	-1.35138661642723	5.15346331244057	-5.58198054913297	0.000507602966041029	0.0319714853389192	0.209437565943586
54665	RSBN1	-1.25783566772094	8.52944783095815	-5.57611058061371	0.000511118978302108	0.032035133610641	0.202373683916552
92906	HNRNPLL	1.48586633563355	7.11664915891537	5.56208510465004	0.000519628651914371	0.0324096192359861	0.185474587548406
57535	ELAPOR1	-1.2399903707944	5.17085886985062	-5.55763850695317	0.00052235888114554	0.0324217507491596	0.180110780397066
321	APBA2	-1.61634910892296	5.15069452295188	-5.55176000637123	0.000525992479338153	0.0324895644483943	0.173015150025753
91272	BOD1	-1.1185602248072	7.34954771425427	-5.54283108156337	0.000531564730007161	0.0326758972974595	0.162227577071451
51559	NT5DC3	-1.23766035374547	5.75576828217041	-5.51792226306819	0.000547454594884954	0.0331015052638452	0.132070326681568
113451	AZIN2	-1.09372672892699	5.20070540240371	-5.51734951630165	0.000547826034256324	0.0331015052638452	0.131375800002266
56829	ZC3HAV1	-1.61523750139019	10.0183083347056	-5.51578172024565	0.000548844199798803	0.0331015052638452	0.129474399460823
26255	PTTG3P	1.95331586346332	8.48742256712324	5.51195341875982	0.000551339121651814	0.0331015052638452	0.12482993365759
55227	LRRC1	-1.08335427697231	5.20360703361425	-5.50362439026416	0.000556810247006235	0.0331015052638452	0.11471758721127
79682	CENPU	1.39192498383539	5.46671643711006	5.50177901883534	0.00055803046074447	0.0331015052638452	0.112475689691335
10396	ATP8A1	1.12296217315148	5.34538091297494	5.50079053562089	0.000558685280144133	0.0331015052638452	0.111274593818898
51585	PCF11	-0.99705102279114	8.23217279850246	-5.49830701065117	0.000560334207416522	0.0331015052638452	0.108256237416347
220992	ZNF485	-1.18426170236831	5.40181057760927	-5.49612340420618	0.000561788412502299	0.0331015052638452	0.105601618540071
4504	MT3	-1.42619723505621	5.09445549668517	-5.48568417636884	0.000568797967291946	0.0332563814224908	0.0929006617897006
51361	HOOK1	-1.90277882002874	6.00434111316368	-5.48447077282387	0.000569618921595925	0.0332563814224908	0.0914232985379924
83699	SH3BGRL2	-3.37687429285884	6.39812319553075	-5.46876785391555	0.000580361031738815	0.0337295279627841	0.072284347659755
23580	CDC42EP4	-1.34827710528504	6.3261330854114	-5.44265485015086	0.000598719348944745	0.0346390298443779	0.0403748334158323
902	CCNH	1.02766425505916	8.09809646868409	5.43714606450989	0.000602672927130928	0.0347107029112434	0.0336300269819851
116447	TOP1MT	-1.77627696711785	7.48074057857488	-5.42543992009874	0.000611169563030095	0.0349749267630048	0.0192820670934264
2039	DMTN	-1.60269020431554	5.46327718965074	-5.42149034086566	0.000614065809138129	0.0349749267630048	0.0144364661677674
7360	UGP2	-1.0590715296107	5.84156745035158	-5.41958713899835	0.000615466801319887	0.0349749267630048	0.0121006490193922
9205	ZMYM5	1.11047073283399	7.43326943320762	5.40552054376	0.000625930772246543	0.0354121719201075	-0.00518046555480467
8911	CACNA1I	-2.15683772434776	5.83690019848151	-5.39094017131407	0.000636982962860136	0.0358325723935475	-0.0231244957534296
10653	SPINT2	-2.73500383814564	7.0323821890437	-5.38835268087788	0.000638966565441016	0.0358325723935475	-0.0263122910340376
